   388	2021-08-07 12:18:26	unace 2.5-11
   389	2021-08-07 12:18:26	w3m 0.5.3.git20210102_6-1
   390	2021-08-07 12:18:26	wmctrl 1.07-6
   391	2021-08-07 12:18:26	woff2 1.0.2-3
   392	2021-08-07 12:18:26	xdg-dbus-proxy 0.1.2-3
   393	2021-08-07 12:18:26	xdo 0.5.7-2
   394	2021-08-07 12:18:26	zsh-completions 0.33.0-1
   395	2021-08-07 12:18:26	zsh-syntax-highlighting 0.7.1-1
   396	2021-08-07 12:18:28	appstream-glib 0.7.18-2
   397	2021-08-07 12:18:28	conky-lua-archers 1.11.3-2
   398	2021-08-07 12:18:28	gcab 1.4-1
   399	2021-08-07 12:18:28	geocode-glib 3.26.2-1
   400	2021-08-07 12:18:28	gnome-keyring 1:40.0-1
   401	2021-08-07 12:18:28	gtksourceview3 3.24.11+28+g73e57b57-1
   402	2021-08-07 12:18:28	hardcode-fixer-git 1:r545.ba5d874-1
   403	2021-08-07 12:18:28	libburn 1.5.4-1
   404	2021-08-07 12:18:28	libfreeaptx 0.1.1-1
   405	2021-08-07 12:18:28	libisoburn 1.5.4-2
   406	2021-08-07 12:18:28	libisofs 1.5.4-1
   407	2021-08-07 12:18:28	libldac 2.0.2.3-1
   408	2021-08-07 12:18:28	lua51 5.1.5-9
   409	2021-08-07 12:18:28	mkinitcpio-openswap 0.1.0-3
   410	2021-08-07 12:18:28	pacman-contrib 1.4.0-4
   411	2021-08-07 12:18:28	snapd-glib 1.59-1
   412	2021-08-07 12:18:28	tolua++ 1.0.93-4
   413	2021-08-07 12:18:28	urxvt-fullscreen 1-1
   414	2021-08-07 12:18:28	urxvt-perls 2.3-1
   415	2021-08-07 12:18:28	urxvt-resize-font-git 27.b593580-1
   416	2021-08-07 12:18:29	adobe-source-han-sans-cn-fonts 2.004-1
   417	2021-08-07 12:18:29	adobe-source-han-sans-jp-fonts 2.004-1
   418	2021-08-07 12:18:29	adobe-source-han-sans-kr-fonts 2.004-1
   419	2021-08-07 12:18:29	arcolinux-fonts-git 21.07-01
   420	2021-08-07 12:18:29	arcolinux-keyring 20230919-6
   421	2021-08-07 12:18:29	arcolinux-paru-git 21.07-01
   422	2021-08-07 12:18:29	arcolinux-sddm-sugar-candy-git 21.07-02
   423	2021-08-07 12:18:29	arcolinux-systemd-services-git 21.08-05
   424	2021-08-07 12:18:29	arcolinux-termite-themes-git 21.07-01
   425	2021-08-07 12:18:29	arcolinux-variety-autostart-git 21.07-01
   426	2021-08-07 12:18:29	blas 3.10.0-1
   427	2021-08-07 12:18:29	cblas 3.10.0-1
   428	2021-08-07 12:18:29	cracklib 2.9.7-2
   429	2021-08-07 12:18:29	gspell 1.8.4-1
   430	2021-08-07 12:18:29	hunspell 1.7.0-3
   431	2021-08-07 12:18:29	lapack 3.10.0-1
   432	2021-08-07 12:18:29	libwnck3 40.0-1
   433	2021-08-07 12:18:29	libxres 1.2.1-1
   434	2021-08-07 12:18:29	yad 10.1-1
   435	2021-08-07 12:18:30	http-parser 2.9.4-1
   436	2021-08-07 12:18:30	xcb-util-cursor 0.1.3-3
   437	2021-08-07 12:18:30	xorg-xmessage 1.0.5-2
   438	2021-08-07 12:18:32	cronie 1.5.7-2
   439	2021-08-07 12:18:32	docbook-xml 4.5-9
   440	2021-08-07 12:18:32	docbook-xsl 1.79.2-7
   441	2021-08-07 12:18:32	libraw 0.20.2-1
   442	2021-08-07 12:18:33	ksysguard 5.22.0-1
   443	2021-09-01 16:32:50	arcolinux-sddm-chili-git 21.07-01
   444	2021-09-01 16:32:50	arcolinux-sddm-fralonra-git 21.07-01
   445	2021-09-01 16:32:51	arcolinux-sddm-futuristic-git 21.07-01
   446	2021-09-01 16:32:53	arcolinux-sddm-materia-git 21.08-01
   447	2021-09-01 16:32:53	arcolinux-sddm-redrock-git 21.07-01
   448	2021-09-01 16:32:54	arcolinux-sddm-slice-git 21.08-01
   449	2021-09-01 16:32:54	arcolinux-sddm-urbanlifestyle-git 21.07-01
   450	2021-09-01 16:32:55	simplicity-sddm-theme-git r84-1
   451	2021-09-01 16:32:57	arcolinux-betterlockscreen-git 21.08-03
   452	2021-09-01 16:32:57	betterlockscreen-git r178.219e8da-1
   453	2021-09-01 16:32:57	i3lock-color 2.13.c.4-1
   454	2021-09-01 16:32:57	libev 4.33-1
   455	2021-09-01 16:32:57	xcb-util-xrm 1.3-2
